"IdComment","IdStr","UserName","Message","Retweets","Hashtags","Mentions","TweetBoundingBox","TweetCoordinates","TweetPlaceName","UserLocation","UserFollowers","UserFriends","CreatedAt","Source","Votes","Positive","Negative","Neutral","Reason","VeryPositive","VeryNegative","evaluator1","evaluator2","evaluator3"
"711169071237243000","711169071237243000","1tchutchuco_","@entendakaren @systemofasuco e pq passou um curuçamba ufpa kkkk","0","[]","[{u'id': 4573140388, u'indices': [0, 13], u'id_str': u'4573140388', u'screen_name': u'entendakaren', u'name': u'lxfacifer'}, {u'id': 318739967, u'indices': [14, 28], u'id_str': u'318739967', u'screen_name': u'systemofasuco', u'name': u'suvinho'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belclose, Pará","1185","768","2016-03-19 12:34:54","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","1149345581743917",
"711216847601984000","711216847601984000","TWITADOR_BR","Resultado de uma prefeitura aliada o PT. @Curitiba_PMC @gustavofruet @RafaelGreca33 https://t.co/9Nci9n8K66","0","[]","[{u'id': 68693419, u'indices': [41, 54], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 33642328, u'indices': [55, 68], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}, {u'id': 104819806, u'indices': [69, 83], u'id_str': u'104819806', u'screen_name': u'RafaelGreca33', u'name': u'Rafael Greca'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","CURITIBA-PR-BRASIL","1097","1590","2016-03-19 15:44:44","twitter_curitiba","3","0","0","3",NULL,"0","0","1022105604535423","10207501925518729","942667965849460"
"711227671754228000","711227671754228000","iraneiderocha","@leiomaurobonna #souEmmanuelGilmar para a reitoria da UFPA! ????","0","[{u'indices': [16, 34], u'text': u'souEmmanuelGilmar'}]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]",NULL,NULL,NULL,"Brasil","30","51","2016-03-19 16:27:45","twitter_ufpa","3","1","0","2",NULL,"0","0","10207501925518729","1333261746689944","951289924984798"
"711234284019962000","711234284019962000","_lucaspinheiro1","Banheirao c a oprah paraense. (@ Universidade Federal do Pará (UFPA) - @ufpa_oficial in Belém, PA) https://t.co/yfpfMeqduB","0","[]","[{u'id': 82086393, u'indices': [71, 84], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Brasil-Belém-Pá.","477","361","2016-03-19 16:54:02","twitter_ufpa","3","0","0","3",NULL,"0","0","805075212894032","942667965849460","251044251911114"
"711242972851999000","711242972851999000","luis_castillho","Pessoal. Sigam o @leiomaurobonna e votem na Vera Jacob para reitoria UFPA.  Por um universidade pública gratuita e de qualidade.","2","[]","[{u'id': 178061411, u'indices': [17, 32], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]",NULL,NULL,NULL,"belém","38","75","2016-03-19 17:28:33","twitter_ufpa","3","1","0","2",NULL,"0","0","10207501925518729","870576423064299","967101706713483"
"711250274304791000","711250274304791000","Luizlp10","@AiresChrys verdade! Só faltou me abraçar na UFPA mas já valeu. hahahahahah","1","[]","[{u'id': 168692908, u'indices': [0, 11], u'id_str': u'168692908', u'screen_name': u'AiresChrys', u'name': u'AIRES, Chrys'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém-PA","298","369","2016-03-19 17:57:34","twitter_ufpa","4","1","0","3",NULL,"0","0","10207501925518729","481008992083404","1333261746689944"
"711287400702435000","711287400702435000","CarlaLouysse","Programação celebra Dia Internacional contra a Discriminação: Evento será nesta segunda-feira, 21, na UFPA.  A... https://t.co/F9NfZOTGws","0","[]","[]",NULL,NULL,NULL,NULL,"423","436","2016-03-19 20:25:06","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","951289924984798","1054803564576568"
"711326471223009000","711326471223009000","diariodopara","UFPA divulga concorrência de próximas repescagens https://t.co/xJo6hfpCaR https://t.co/mMLzLSWUw8","0","[]","[]",NULL,NULL,NULL,"Belém-PA","42740","11","2016-03-19 23:00:21","twitter_ufpa","5","0","1","4",NULL,"0","0","10207501925518729","1022105604535423","1022105604535423"
"711341355394589000","711341355394589000","Mezzquita","eu e a mina do satélite-ufpa ontem https://t.co/gc1eBfRG8S","0","[]","[]",NULL,NULL,NULL,"Belém","1102","295","2016-03-19 23:59:29","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","1054803564576568","951289924984798"
"711365700074529000","711365700074529000","patricias_costa","Professora Vera Jacob para reitora da UFPa- acessem @leiomaurobonna","0","[]","[{u'id': 178061411, u'indices': [52, 67], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]",NULL,NULL,NULL,"Belém, Pará","117","617","2016-03-20 01:36:14","twitter_ufpa","3","0","0","3",NULL,"0","0","1022105604535423","10207501925518729","942667965849460"
"711367065697915000","711367065697915000","Peaga_Acid","@Curitiba_PMC @plantao190 @naosalvo  relatos da Russia?","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 15493428, u'indices': [14, 25], u'id_str': u'15493428', u'screen_name': u'plantao190', u'name': u'Plantxe3o 190'}, {u'id': 20166847, u'indices': [26, 35], u'id_str': u'20166847', u'screen_name': u'naosalvo', u'name': u'Cid Cidoso'}]",NULL,NULL,NULL,NULL,"23","68","2016-03-20 01:41:39","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","1056599264378504","870576423064299"
"711386648660017000","711386648660017000","heisenb3rg_","Vamo votar na melhor opção para à Reitoria da UFPA galera: Emmanuel Tourinho e Gilmar Santos.  https://t.co/G5hwYSb25X","1","[]","[]",NULL,NULL,NULL,NULL,"310","266","2016-03-20 02:59:28","twitter_ufpa","8","1","4","3",NULL,"0","0","1127313857292099","10207501925518729","988762107874460"
"711577958591439000","711577958591439000","rabelo_pessoa","@leiomaurobonna meu voto é @EmmTourinho para reitoria da UFPA.","1","[]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}, {u'id': 4907162793, u'indices': [27, 39], u'id_str': u'4907162793', u'screen_name': u'EmmTourinho', u'name': u'Emmanuel Tourinho'}]",NULL,NULL,NULL,NULL,"0","0","2016-03-20 15:39:40","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","1022105604535423","870576423064299"
"711581931813671000","711581931813671000","cervickass","@Curitiba_PMC vou aguardar a frota do fazendinha ter um ônibus desse","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba, Paraná","2775","1160","2016-03-20 15:55:27","twitter_curitiba","4","0","1","3",NULL,"0","0","10207501925518729","1056599264378504","1054803564576568"
"711582739984720000","711582739984720000","inha_r","@Curitiba_PMC vocês sabem informar pq o site da Urbs ta fora ar?","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Curitiba, Brazil","572","417","2016-03-20 15:58:40","twitter_curitiba","3","0","0","3",NULL,"0","0","251044251911114","942667965849460","10204357608859391"
"711651979160908000","711651979160908000","dodod_s","UFPa, deixa eu mudar pra artes visuais rapidinho, prfvr, nunca te pedi nada","0","[]","[]",NULL,NULL,NULL,"Belém, Pará","225","170","2016-03-20 20:33:48","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","1022105604535423","986190778102485"
"711673445508129000","711673445508129000","vieiracpriscila","Voltando pra ""casa"" (@ Rodoferroviária de @Curitiba_pmc in Curitiba, PR) https://t.co/weaue2dj7B","0","[]","[{u'id': 68693419, u'indices': [42, 55], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Porto Alegre","1210","300","2016-03-20 21:59:06","twitter_curitiba","3","0","0","3",NULL,"0","0","251044251911114","942667965849460","1080528071986701"
"711676910426837000","711676910426837000","daltinholtrc","Partiu Ksa (@ Portão - @curitiba_pmc in Curitiba, PR w/ @diogoternoski) https://t.co/zcotRoTYuU","0","[]","[{u'id': 68693419, u'indices': [23, 36], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 131989233, u'indices': [56, 70], u'id_str': u'131989233', u'screen_name': u'DiogoTernoski', u'name': u'Diogo Augusto'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Brasil","203","784","2016-03-20 22:12:52","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","951289924984798","1022105604535423"
"711706452172390000","711706452172390000","Pauloeliezerde1","@leiomaurobonna tourinho é o melhor para a ufpa","0","[]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]",NULL,NULL,NULL,NULL,"0","0","2016-03-21 00:10:15","twitter_ufpa","3","0","0","2",NULL,"0","1","10207501925518729","1333261746689944","1149345581743917"
"711759375581508000","711759375581508000","O_CARPINTEIRO","A composição TOURINHO-GILMAR para Reitoria UFPa foi por cima não seduziu as bases cansadas destes acordos que só mantém cargos de golpistas","1","[]","[]",NULL,NULL,NULL,"Bragança - Pará - Brasil","860","1526","2016-03-21 03:40:33","twitter_ufpa","3","0","1","2",NULL,"0","0","10207501925518729","1333261746689944","1054803564576568"
"711767106346426000","711767106346426000","fergrocks","@Curitiba_PMC e teje dito","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Curitiba, Brasil","377","335","2016-03-21 04:11:16","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","1333261746689944","951289924984798"
"711891778564178000","711891778564178000","terezinha12","De volta (@ Núcleo de Medicina Tropical -ICS/UFPA in Belém, Pará) https://t.co/WUNlRXmFbF","0","[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém, Brazil","279","303","2016-03-21 12:26:40","twitter_ufpa","3","0","0","3",NULL,"0","0","805075212894032","251044251911114","942667965849460"
"711931163271701000","711931163271701000","zepedrogcarv","@UFPA_Oficial Alguma notícia sobre as datas de matrículas para calouros?","0","[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]",NULL,NULL,NULL,"Belém","605","494","2016-03-21 15:03:11","twitter_ufpa","3","1","0","2",NULL,"0","0","10204357608859391","805075212894032","481008992083404"
"711935518959866000","711935518959866000","anakgruber_","Boa Ana (@ Santa Quitéria - @curitiba_pmc in Curitiba, PR) https://t.co/M2CuNfZZzP","0","[]","[{u'id': 68693419, u'indices': [28, 41], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","cwb","426","199","2016-03-21 15:20:29","twitter_curitiba","4","1","0","2",NULL,"0","1","10207501925518729","1701828520084643","870576423064299"
"711939166611886000","711939166611886000","leiomaurobonna","5ª rodada da enquete entre os reitoráveis da UFPA, no dia 3 de abril.","3","[]","[]",NULL,NULL,NULL,"www.maurobonna.com.br","12080","0","2016-03-21 15:34:59","twitter_ufpa","3","1","0","2",NULL,"0","0","10207501925518729","1701828520084643","481008992083404"
"711951297587638000","711951297587638000","rudyeri_","@UFPA_Oficial é assim, eu já curso na ufpa da minha cidade, mas to esperando o resultado da repescagem Se eu entrar e quiser mudar de curso","0","[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]",NULL,NULL,NULL,NULL,"317","418","2016-03-21 16:23:11","twitter_ufpa","5","2","0","3",NULL,"0","0","1038636122878195","10207501925518729","1022105604535423"
"711958733631394000","711958733631394000","O_CARPINTEIRO","Resultado da quarta enquete para Reitor UFPA  @leiomaurobonna comprova tentativa de fraude na terceira enquete. https://t.co/EeskeNrRI7","0","[]","[{u'id': 178061411, u'indices': [46, 61], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]",NULL,NULL,NULL,"Bragança - Pará - Brasil","860","1526","2016-03-21 16:52:44","twitter_ufpa","3","0","1","2",NULL,"0","0","10207501925518729","481008992083404","986190778102485"
"712003693755785000","712003693755785000","BomRetiro2012","RATINHO NA MIRA  LAVA JATO ESCÂNDALOS    https://t.co/iVFq5euJ76 … @fabiocampana @gazetadopovo @Curitiba_PMC @gustavofruet @BetoRicha","0","[]","[{u'id': 34208373, u'indices': [67, 80], u'id_str': u'34208373', u'screen_name': u'fabiocampana', u'name': u'Fxe1bio Campana'}, {u'id': 15084884, u'indices': [81, 94], u'id_str': u'15084884', u'screen_name': u'gazetadopovo', u'name': u'Gazeta do Povo'}, {u'id': 68693419, u'indices': [95, 108], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 33642328, u'indices': [109, 122], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}, {u'id': 34665220, u'indices': [123, 133], u'id_str': u'34665220', u'screen_name': u'BetoRicha', u'name': u'Beto Richa'}]",NULL,NULL,NULL,"CURITIBA","138","500","2016-03-21 19:51:23","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","1054803564576568",
"712087170010497000","712087170010497000","Wallace25454","Emanuel Tourinho e Gilmar os melhores nomes para assumir a Reitoria sa UFPA. Nestes eu voto  com segurança.","2","[]","[]",NULL,NULL,NULL,NULL,"7","7","2016-03-22 01:23:05","twitter_ufpa","5","1","2","2",NULL,"0","0","10207501925518729","1149345581743917","1054803564576568"
"712111618893685000","712111618893685000","O_CARPINTEIRO","RODA DE CONVERSA com o futuro Reitor da UFPA @joaoreitorufpa https://t.co/nxdcVKqUBg","0","[]","[{u'id': 700450391465582592, u'indices': [45, 60], u'id_str': u'700450391465582592', u'screen_name': u'joaoreitorufpa', u'name': u'Joxe3o Reitor - UFPA'}]",NULL,NULL,NULL,"Bragança - Pará - Brasil","860","1526","2016-03-22 03:00:14","twitter_ufpa","3","0","0","3",NULL,"0","0","805075212894032","1022105604535423","942667965849460"
"712118290215076000","712118290215076000","OLiberal","Prefeitura de Belém determina ponto facultativo no dia 24 https://t.co/DrWoeh20Xa","0","[]","[]",NULL,NULL,NULL,"Belém, Pará, Brasil","100200","27","2016-03-22 03:26:45","twitter_belem","3","0","0","3",NULL,"0","0","1022105604535423",,"997925856961901"
"712239084543021000","712239084543021000","annvasques","Gostaria de saber quando e onde, eu posso ver o resultado do mobex ? @UFPA_Oficial","0","[]","[{u'id': 82086393, u'indices': [69, 82], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]",NULL,NULL,NULL,"Brasil","366","575","2016-03-22 11:26:45","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","870576423064299","951289924984798"
"712251881448468000","712251881448468000","ica_ufpa","Resenha: Múltiplas dimensões de Belém ao longo dos séculos  Belém do Pará: história, cultura e cidade – Para além... https://t.co/6w3eW66QAG","0","[]","[]",NULL,NULL,NULL,"Belém","935","370","2016-03-22 12:17:36","twitter_ufpa","3","1","0","2",NULL,"0","0","10207501925518729","1022105604535423",
"712261024544596000","712261024544596000","ica_ufpa","Revê a campanha #UFPAcontraZika, desenvolvida no campus da Federal. O vídeo faz parte do acervo ???? ""UFPA na... https://t.co/OBXBCBZ7RK","0","[{u'indices': [16, 31], u'text': u'UFPAcontraZika'}]","[]",NULL,NULL,NULL,"Belém","935","370","2016-03-22 12:53:56","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","481008992083404","951289924984798"
"712273508781449000","712273508781449000","jorgesarges","@UFPA_Oficial @joaoreitorufpa entrevista do prof João.  Para Uma UFPA, Aberta, Coletiva e Cidadã.  #joaoreitor https://t.co/GiGiLf02Gt","0","[{u'indices': [99, 110], u'text': u'joaoreitor'}]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}, {u'id': 700450391465582592, u'indices': [14, 29], u'id_str': u'700450391465582592', u'screen_name': u'joaoreitorufpa', u'name': u'Joxe3o Reitor - UFPA'}]",NULL,NULL,NULL,"Belém - Pará","54","89","2016-03-22 13:43:32","twitter_ufpa","3","0","0","2",NULL,"1","0","10207501925518729","1333261746689944","951289924984798"
"712281546762412000","712281546762412000","Joshnii_","Vim. (@ Universidade Federal do Pará (UFPA) - @ufpa_oficial in Belém, PA w/ @jhesandriny) https://t.co/fSRx5keSzF","0","[]","[{u'id': 82086393, u'indices': [46, 59], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}, {u'id': 50412582, u'indices': [76, 88], u'id_str': u'50412582', u'screen_name': u'JheSandriny', u'name': u'Jhenifer de Belxe9m'}]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Brasil","203","361","2016-03-22 14:15:28","twitter_ufpa","3","0","0","3",NULL,"0","0","10207501925518729","967101706713483","481008992083404"
"712323699303715000","712323699303715000","caiomacedo07","Ow São Pedro, dá um tempo aí na chuva que preciso ir para a UFPA!","0","[]","[]",NULL,NULL,NULL,"Belém, Brasil","108","98","2016-03-22 17:02:58","twitter_ufpa","3","0","1","2",NULL,"0","0","10207501925518729","951289924984798","481008992083404"
"712361172318753000","712361172318753000","projuntos","#Curitiba2035 Participaram do evento a @Curitiba_PMC , o Juntos, a @fiepr e o Instituto Arapyaú.","2","[{u'indices': [0, 13], u'text': u'Curitiba2035'}]","[{u'id': 68693419, u'indices': [39, 52], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 51234872, u'indices': [67, 73], u'id_str': u'51234872', u'screen_name': u'fiepr', u'name': u'Fiep - PR'}]",NULL,NULL,NULL,NULL,"1303","30","2016-03-22 19:31:53","twitter_curitiba","3","1","0","2",NULL,"0","0","10207501925518729","481008992083404","870576423064299"
"712366816782320000","712366816782320000","ua_nda","Borimbora (@ Terminal Rodoviário da UFPA in Belém, PA) https://t.co/kQoTKcW4nd","0","[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém - PA","1326","764","2016-03-22 19:54:18","twitter_ufpa","3","1","0","2",NULL,"0","0","10207501925518729","481008992083404","1022105604535423"
"712369593382249000","712369593382249000","Tarcisiio","@UFPA_Oficial eu mana pensei que tu ia tirar uma selfie lá na beira do rio pra falar do dia da água","0","[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]",NULL,NULL,NULL,"Belém-PA","1069","559","2016-03-22 20:05:20","twitter_ufpa","3","0","0","2",NULL,"0","1","10207501925518729","951289924984798","481008992083404"
"712376132704801000","712376132704801000","Lmaatos","e a Prefeitura de Curitiba fazendo meme com Magic the Gathering?","0","[]","[]",NULL,NULL,NULL,NULL,"479","590","2016-03-22 20:31:20","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","951289924984798","1054803564576568"
"712397708032606000","712397708032606000","cleliotjr","A @Curitiba_PMC desativou a linha Interbairros I? 50 min esperando... E contando!","0","[]","[{u'id': 68693419, u'indices': [2, 15], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Rio de Janeiro, Brasil","677","1259","2016-03-22 21:57:03","twitter_curitiba","3","0","0","2",NULL,"0","1","10207501925518729","870576423064299",
"712425158372430000","712425158372430000","jomardemello","""Meu espírito é amplo; eu contenho multidões."" Walt Whitman #curitilover #CompartilheONossoParana @Curitiba_PMC https://t.co/mKdQWMHrKV","0","[{u'indices': [60, 72], u'text': u'curitilover'}, {u'indices': [73, 97], u'text': u'CompartilheONossoParana'}]","[{u'id': 68693419, u'indices': [98, 111], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Brasil","143","170","2016-03-22 23:46:08","twitter_curitiba","11","4","0","6",NULL,"0","1","1333261746689944","1022105604535423","988762107874460"
"712427483879121000","712427483879121000","Brunocaa_","???????? (@ Rodoferroviária de @Curitiba_pmc in Curitiba, PR) https://t.co/mgiIsSpTaN","0","[]","[{u'id': 68693419, u'indices': [25, 38], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba, Brasil","1054","195","2016-03-22 23:55:23","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","1333261746689944","1054803564576568"
"712435666639053000","712435666639053000","luananana","Tá. (at @Curitiba_pmc in Curitiba, PR, PR) https://t.co/tjBp8csqDG","0","[]","[{u'id': 68693419, u'indices': [8, 21], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba","1420","405","2016-03-23 00:27:53","twitter_curitiba","3","0","0","3",NULL,"0","0","942667965849460","805075212894032","251044251911114"
"712440146315059000","712440146315059000","ParkFabiano","""Olhares sobre o Golpe. O Brasil ontem e hoje"". Amanhã, às 15h, no Auditório Básico (UFPA), com: Ernani Chaves, Ma.L.Alvares e Aluizio Leal","0","[]","[]",NULL,NULL,NULL,"Belém, Pará","146","95","2016-03-23 00:45:42","twitter_ufpa","3","0","0","3",NULL,"0","0","1022105604535423","805075212894032","251044251911114"
"712443372921885000","712443372921885000","jksally","Claramente eu processando a UFPa daqui há uns dois anos https://t.co/0jjQFHeNVa","6","[]","[]",NULL,NULL,NULL,"Belém,Pa","240","354","2016-03-23 00:58:31","twitter_ufpa","3","0","1","2",NULL,"0","0","10207501925518729","1149345581743917",
"712596703896068000","712596703896068000","Edivan_Neris","Dormindo ainda (@ Bloco H - UFPA Campus Profissional in Belém, Pará) https://t.co/1vzWy9tms0","0","[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém, Brasil","30","86","2016-03-23 11:07:48","twitter_ufpa","3","0","0","3",NULL,"0","0","805075212894032","876974645758428","1022105604535423"
"712605721507021000","712605721507021000","ica_ufpa","Professor Aldo Vieira (FacMat/ICEN) fala sobre a base nacional comum curricular. O vídeo faz parte do acervo... https://t.co/KoLgIXfrRy","1","[]","[]",NULL,NULL,NULL,"Belém","935","370","2016-03-23 11:43:38","twitter_ufpa","5","2","0","3",NULL,"0","0","10207501925518729","1022105604535423",
"712606388913103000","712606388913103000","ica_ufpa","A discussão do tema é importante. O evento é aberto a todo o público interessado! https://t.co/yRVZS6vRGL","0","[]","[]",NULL,NULL,NULL,"Belém","935","370","2016-03-23 11:46:17","twitter_ufpa","3","0","0","3",NULL,"0","0","805075212894032","251044251911114","942667965849460"
"712629616712819000","712629616712819000","CamaraCuritiba","""Queremos potencializar as ações que a @Curitiba_PMC"", defende Anna Vargas.   Segundo ela, a comunidade local ""quer fazer, quer propor.""","1","[]","[{u'id': 68693419, u'indices': [39, 52], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"Curitiba - Paraná","7438","98","2016-03-23 13:18:35","twitter_curitiba","4","1","0","3",NULL,"0","0","1022105604535423","10207501925518729",
"712648217394070000","712648217394070000","leticiaboaroli","@Curitiba_PMC fofosss????","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"bandida do dmc","276","275","2016-03-23 14:32:30","twitter_curitiba","3","1","0","2",NULL,"0","0","10207501925518729","1022105604535423","870576423064299"
"712665189485842000","712665189485842000","luizotavio","@HumansofPT @LucianoDucci @RatinhoJunior @Curitiba_PMC VOAAAA PREFSSS","0","[]","[{u'id': 3067236245, u'indices': [0, 11], u'id_str': u'3067236245', u'screen_name': u'HumansofPT', u'name': u'Humans of PT'}, {u'id': 136004062, u'indices': [12, 25], u'id_str': u'136004062', u'screen_name': u'LucianoDucci', u'name': u'Luciano Ducci'}, {u'id': 51948767, u'indices': [26, 40], u'id_str': u'51948767', u'screen_name': u'RatinhoJunior', u'name': u'Ratinho Junior'}, {u'id': 68693419, u'indices': [41, 54], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]",NULL,NULL,NULL,"texas de brazil","281","147","2016-03-23 15:39:56","twitter_curitiba","3","0","0","3",NULL,"0","0","10207501925518729","481008992083404","951289924984798"
"712688847616885000","712688847616885000","PPGA_UFPA","Defesa de Dissertação - Convite","0","[]","[]",NULL,NULL,NULL,"Belém","70","498","2016-03-23 17:13:57","twitter_ufpa","5","1","1","3",NULL,"0","0","10207501925518729","1022105604535423","481008992083404"
"712720923749655000","712720923749655000","ihTham","UFPA me diz o que tu sentes","0","[]","[]",NULL,NULL,NULL,"Belém, Pará, Terra Firme","711","435","2016-03-23 19:21:24","twitter_ufpa","3","0","0","2",NULL,"1","0","10207501925518729","870576423064299","1054803564576568"
